category,title,coverageDynasty,displayMaterials,displayMeasurements,subject,description,formatImage,creatorAuthor,sourceLocation
法书,文徵明行书新燕篇卷,明,纸,纵30.6cm，横713.6cm。,行书,释文：《新燕篇》杏花飞飞春燕来，主人花下新堂开。花间相见惊相识，绿树东风卷帘入。漠漠疏烟碧草齐，斑斑小雨春泥湿。城中甲第连云起，画栋□□（缺“朱甍”两字）春旖旎。故垒宁（文氏五家集为“能”）无绣幕思，多情却向茆（文氏五家集为“茅”）簷底。茅簷日暖绣幕寒，去来只作寻常看。乃知物性无新故，世情（文氏五家集为“人”）自尔分贫富。我家旧宅经几迁，仅有此屋三年前。一朝差池忽在眼，便觉华焕生榱椽。不嫌香土汙（文氏五家集为“污”）书帙，时有飞花落舞筵。人言禽鸟得气先，主人贫病何当痊。人生未怕常贫贱，但愿年年见新燕。庚戌三月四日书于玉磬山房，时年八十又一，徵明。款署:“庚戌三月四日书于玉磬山房，时年八十又一，徵明”。印“文徵明印”、“停云馆”均白方，“停长”白长。迎首印“停云”白长。鉴藏印：“秦仲文鉴赏印”朱长、“群峰拱翠之居”白长、“遵化秦裕真赏”白文。卷后滨川主人题记一则。《新燕篇》为文氏自作七言古诗，载《文氏五家集》卷四。此卷为其八十一岁所书，据记载他在七十五岁、八十七岁时分别书过此诗，其书体不一，长子文彭在晚年也书过此诗。文徵明行书主要学怀仁集王羲之《圣教序》、智永，运笔遒劲流畅，而晚年大字学黄庭坚，风格苍劲秀逸。此卷学黄庭坚，笔画伸展夸张，章法富有创造性。,https://img.dpm.org.cn/Uploads/tupianyingxiang/null-新00181032-文征明行书新燕诗卷-全卷_2017412125144.jpg,,故宫博物院
法书,陈献章行书兰亭序卷,明,纸,纵30.7cm，横487cm。,行书,"款署：“白沙”。钤印：“石斋”。另有项子京、王武、陈君从等人藏印十余方，及张问陶跋文一则。""款署：“白沙”。钤印：“石斋”。另有项子京、王武、陈君从等人藏印十余方，及张问陶跋文一则。
此卷为陈献章应友人之命，书录《兰亭序》之文，完全以自己的风格作书，而非临摹之作，故笔墨奇古，不拘一格。因揭裱重装之故，导致序文中“映带左右虽无”六字缺失，以及“或因寄所讬”至“古人云死生亦”一段，与“竹管弦之盛”至“悟有一室之内”一段文字顺序颠倒。东晋永和九年（353年）春三月三日，王羲之、谢安、孙绰等41人，集会于会稽(今浙江绍兴)山阴兰亭，修祓禊之礼。王羲之书《兰亭序》，用蚕茧纸，使鼠须笔，凡28行324字，书法藻丽多姿，精美绝伦，历代为楷模。",https://img.dpm.org.cn/Uploads/Picture/2017/04/05/s58e487ad9226b.jpg,,故宫博物院
法书,乾隆帝行书麦色诗轴,清乾隆,纸,纵75.7cm，横94.8cm，故宫博物院藏。,行书,"释文：“过河逢麦色，寒暖北南殊。因忆尤教喜，入诗兼可图。未成风摆浪，已自露贯珠。赖此青黄接，绝胜看绿芜。麦色一首。壬午（乾隆二十七年，1762）仲春月上浣御笔。”钤“所宝惟贤”白文印，“乾隆御笔”朱文印。
鉴藏印：“石渠宝笈所藏”朱文印，“宣统尊亲之宝”朱文印。
清乾隆帝名弘历（1711—1799），爱新觉罗氏。雍正帝第四子。雍正十三年（1735）即位，年号乾隆。文治、武功均有所成绩，社会承平，遂有“康乾盛世”之称。乾隆帝儒雅风流，素重文物典籍的收藏与整理，曾令将内府珍藏编成《石渠宝笈》、《西清古鉴》等书。
本幅为乾隆皇帝自作并书五律一首，名为《麦色》（见《御制诗初集》三集卷十九）。书法纵逸劲健，颇富气势，表现出其盛年时成熟的书法面目。因乾隆帝喜爱赵孟頫书法而多有研习，故其作品中隐存赵氏风貌。",https://img.dpm.org.cn/Uploads/File/2018/06/15/15290430895661.jpg,,故宫博物院
法书,颙琰楷书乾隆御制五福颂册,清乾隆,,纵14cm，横26.6cm。本幅8开。,楷书,本幅署款“子臣永琰敬书”，钤“子臣永琰”白方、“敬书”朱方。永琰即爱新觉罗?颙琰（1760-1820），清仁宗嘉庆皇帝名，清高宗乾隆皇帝第十五子，母贵妃魏佳氏。乾隆三十八年（1773年）被密建为皇储。乾隆六十年（1795年）九月，被正式立为皇太子。翌年正月初一日，受乾隆帝内禅，即帝位，年号嘉庆。此册书乾隆皇帝四十一年（1776年）所作的《五福颂》全文及序，其文刊载于乾隆帝《御制文二集》卷三十七中。,https://img.dpm.org.cn/Uploads/Picture/dc/62907[1024].jpg,,故宫博物院
法书,赵孟頫行书临兰亭序卷,元,绢,纵27.4cm，横102cm。,行书,此卷原在赵孟頫“定武兰亭”十六跋后，之后被人分割，另装在南宋翻刻兰亭拓本后面。赵孟頫一生对《兰亭序》极为推重，曾反复临写，此件是其晚年所临，笔法精良。加之此卷前面有南宋翻刻定武《兰亭序》拓本，以及前后尤袤、王厚之、张翥、王蒙等宋元名家题跋，更为珍贵。,https://img.dpm.org.cn/Uploads/Picture/2017/04/05/s58e48cf02a457.jpg,,故宫博物院
法书,文徵明草书旧作二首扇面,明,纸,纵18.1cm，横53cm。,草书,释文：久客念当归，何待秋风生。黄花有佳色，青山无俗情。是间有真乐，悠悠空令名。履道心神融，驰劳情意凿。是非两悠悠，大梦谁当觉。陶翁终已久，畴须问今昨。款署：“旧作二首，闲录一过，戊戌八月晦日，征明”。印“文徵明印”白方、“徵仲”朱方。此书录文徵明自作诗《归来堂》和《今是亭》两首，载《文氏五家集》卷一，时年六十九岁。文徵明这段时间的草书作品较多，而到了晚年几乎就见不到了。此扇面笔势曲屈环绕，线条清瘦明朗，跌宕起伏富有节奏，虽为狂草，然有规有矩，绝无草率之笔，有张旭、怀素草书的意味。,https://img.dpm.org.cn/Uploads/Picture/dc/63153[1024].jpg,,故宫博物院
法书,章草书出师颂卷,隋,纸,纵21.2cm，横29.1cm。,草书,《出师颂》释文。本幅无款。鉴藏印记有22方，计为：唐太平公主梵文印“三藐母驮”，唐邵王李约“约”和“邵约之印”，唐中书侍郎王涯“永存珍秘”（钤两处）；宋高宗“绍”、“兴”（联珠印）、宋内府“书印”（半印）和“内府秘书之印”；明以前人之“蓑笠轩印”、“历代永宝”、“刘氏中守”、“刘完私印”、“安元忠印”及二印文不辨之印；清安岐“仪周珍藏”，清内府“乾隆御览之宝”、“石渠宝笈”、“乐寿堂鉴藏宝”、“乾隆鉴赏”、“三希堂精鉴玺”、“宜子孙”诸玺。后纸宋米友仁跋：“右出师颂，隋贤书，绍兴九年四月七日，臣米友仁审定。”右下钤“监书画博士印”。左鉴藏印记6方，计有：“物”（半印）、“□轩”、“□□山牧”、“古希天子”、“寿”及一印文不辨印。右鉴藏印6方，为“安仪周家珍藏”、“五福五代堂宝”、“八徵耄念之宝”、“嘉庆御览之宝”、“宣统鉴赏”、“无逸斋精鉴玺”,https://img.dpm.org.cn/Uploads/Picture/2017/04/05/s58e48cbe9c136.jpg,,故宫博物院
法书,朱瞻基行书新春等诗翰,明宣德,纸,纵32.4cm，横794.cm。,行书,"释文：御制新春诗
三元凤历开新春，乾坤一气回洪钧。柔风东来布和煦，六合万象皆维新。
山中涓流动泉脉，长河坚冰一朝释。淡霭轻云弄野姿，鱼跃鸢飞咸自适。
人间旧俗重元正，况兹累岁禾麦登。公门清简无召役，壶觞陈列箫鼓腾。
南邻北里欢相聚，白发青髫居有序。年年新旦相颂祝，侧耳殷勤皆好语。
继统守成今在余，何幸四海清无虞。人君至乐以天下，斯乐宜与臣民俱。
五云近绕蓬莱岛，紫阁彤楼倚晴昊。龙琴高张凤管吹，歌声清按春来好。
翠壶之醑郁金香，雕盘绮馔白玉肪。群臣文武才且良，相与岁岁同乐康。
尝闻饮酒孔嘉制武词，每祝纯嘏兼令仪。明良相愿在永久，既醉不忘歌抑诗。
御制中秋诗
乾坤八月秋气中，琼轮飞出蓬莱东。长空万里净纤翳，滉漾上下清光同。
照澈毫芒洞溟海，荡荡山河影无碍。中天高炯玉华宫，大地清涵银色界。
万几之暇余无营，嘉对时物心穆清。一尘不惊众籁静，金波潋滟浮光晶。
是时边庭新奏捷，风雨时顺百榖登。如坻之积洽四海，民物康阜余心宁。
华筵龙觞酌红玉，金石嗈嗈间丝竹。舜弦自倚南熏歌，天乐宁传紫云曲。
天开日月行古今，中秋有月子黄金。至明无私照万物，爱此明月同余心。
蟾宫桂子香含瑞，一统光辉极天地。碧汉无云海不波，有似清宁泰和世。
上帝降康时晏然，六合之广同婵娟。会当斟酌海水作恩泽，普润民物周八埏。
御制喜雪诗
十月六日东风和，雪花缤纷瑞彩多。西山咫尺迷翠黛，玉莲万朵开嵯峨。
凝华含素彤墀净，君臣喜起相交庆。龙河凤沼不作冰，紫殿红楼炯相映。
万几之暇澹无营，旷视六合心怀清。自惟菲德莅九五，恭抚泰运当盈成。
协和调燮资丞弼，四时顺序寒暑平。有年之祥此预兆，所乐丰足同苍生。
大明丽正云翳收，坐看浩荡增洪流。行当法天霈无泽，施自九重滋九州。
御制喜普应禅师至
如来启教济群蒙，皇度清夷世所崇。一念万年天地通，余惟赖尔扬宗风。
尔心贞坚铁石同，真如之印方寸中。谈经说法阐大雄，开释凡昧咸昭融。
允翊清化跻时雍，光风慧日春景浓，招提咫尺云千重，怀尔不见心忡忡。
适来杖锡朝天宫，眼中烨烨烟霏冥。三乘五蕴讲真空，坐见天花雨碧穹。
回首白云满鹫峰，余怀逸思浩无穷。新诗特赐紫泥封。
钤“广运之宝”、“钦文之玺”朱文方印。引首书“御制”。宣德四年正月八日，御武英殿书赐弘慈普应禅师净观。鉴藏印钤“唐又唐读画记”白文长方。",https://img.dpm.org.cn/Uploads/tupianyingxiang/null-新00156427-朱瞻基行书新春诗翰卷-全卷_2017412133439.jpg,,故宫博物院
法书,冯铨行书临兰亭序卷,清,纸,纵25.5cm，横90cm。,行书,款署：“余于禊帖临写不甚径庭，今此书全不如意，冻笔之害若此，铨记。”钤印：“快雪堂”朱文长方引首印，“冯铨之印”朱文方印，“伯横”白文方印。此卷为冯铨临写褚摹兰亭之作，虽是临摹，但与原迹差别较大，自称为“冻笔之害”所致，实则为意临之作，用笔随性自然，不刻意求似，更多是自家面貌。后有清代翁方纲临定武兰亭及跋语。东晋永和九年（353年）春三月三日，王羲之、谢安、孙绰等41人，集会于会稽(今浙江绍兴)山阴兰亭，修祓禊之礼。王羲之书《兰亭序》，用蚕茧纸，使鼠须笔，凡28行324字，书法藻丽多姿，精美绝伦，历代为楷模。,https://img.dpm.org.cn/Uploads/Picture/2017/04/05/s58e488a153f1b.jpg,,故宫博物院
法书,李葂行书诗扇面,清,纸,纵19.5cm，横58.5cm。,行书,此作录清代词人陈维崧（1625—1682年）《蝶恋花?纪艳十首》中的《迷藏》和《中酒》。李葂书法自成面貌，楷书、行书和草书各具特色。此作具欧体骨风，布局疏朗，结构多变，结体古稚，墨色自然浓丽，遒劲中寓峻峭，清朗萧散，于瘦劲中显雅韵，也表现出其刻意求新求异的艺术追求，即“用我法”的艺术观点。释文：“亚字阑干花一朵。每到花朝，春梦偏难妥。女伴相携争婀娜，迷藏小捉妆楼左。鬓枣微松蝉翼亸。怕有人窥，轻合黄金锁。戏罢偎人苔砌坐，日移交网花阴簸。年少双文能劝酒。笑折花枝，今夜为郎寿。红烛厌厌笼翠钮，饮深忘却春宵久。若下乌程春酿厚。却笑佳人，腰似三眠柳。明日绿纱窗外走，手摇屈戍妆成否。右蝶恋花词之二，录陈其年先生为泰兄学长贺。啸村李葂”。钤“铁笛”（白文长方印），“李葂”（白文方印），“啸村”（朱文方印）。,https://img.dpm.org.cn/Uploads/Picture/dc/63566.jpg,,故宫博物院
法书,张照行书弘历读昌黎集诗轴,清,,,行书,《石渠宝笈》著录名称：张照书御制读昌黎集诗一轴鉴藏宝玺：八玺全此轴录弘历御制读昌黎集诗一首，用笔圆转流畅，浑朴雄健，墨色浓润，神采飞扬。左下以楷书署款“臣张照敬书”，下钤“臣照”、“瀛海仙班”印。诗塘有弘历于乾隆乙未（1775年）御题五绝一首。此轴曾贮于紫禁城内御书房。张照是《石渠宝笈》初编的主要编纂者，深得弘历倚重，并被弘历誉为“五词臣”之一，其书画作品在《石渠宝笈》初、续、三编中均有著录。此件以横披装裱为立轴，诗塘弘历御题与张照大字行书互为呼应，是一种不多见的装帧形式。,https://img.dpm.org.cn/Uploads/Picture/dc/63549[1024].jpg,,故宫博物院
法书,楷书勅谕卷,明宣德,纸,纵39.3cm，横103cm。,楷书,"明宣宗宣德皇帝朱瞻基当政10年，在明初四位皇帝奠定的基础上，倚靠重臣杨士奇、杨荣、杨溥“三杨”及尚书蹇义、夏原吉进行理政，此时是明朝初期统治秩序最稳定的时期。由于他的勤政，朝廷行政事务更为规范化，台阁体书法逐渐兴盛，由于朱瞻基喜爱沈度的书法，从而带动一大批朝臣和学子仿照沈氏书法，书法圆熟遒劲，具有端美、婉丽、潇洒、庄重之美。这件楷书出于宣德时期中书舍人之手，书法具有典型的时代特征。
释文：勅谕文武群臣夏原吉等。皇帝勅谕文武群臣，朕惟君国莫大于奉天守成，莫重于法祖。为臣之道，莫切于忠君而爱人。朕嗣承鸿业，惟天惟祖宗付畀，夙夜祗敬，励精思理，不敢怠宁。今肇岁改元，与天下一新，尔文武群臣，皆祖宗所简任，以遗朕者，其必有以副朕之望，据诚秉义，茂乃嘉猷，以辅予德。殚厥智虑，勤力不懈，以共乃职，尔惟懋哉。治民者悉心爱民，治军者悉心爱军。俾咸享乐利用，副朕子惠群生之意，尔惟懋哉。端乃心，慎乃行，务忠厚而戒刻薄，务正直而戒邪枉，毋附下而罔上，毋肆已以虐人，毋作聪明乱旧章，毋黩货利坏名节。用光汝绩，保禄位于悠久，尔惟懋哉。君臣相与，同德协恭，康济宇内，用致太平。不惟于我国家有赖，尔亦有显，闻于无穷，弗是之率，而倍德慢礼，纵欲徇私。祖宗赏罚之典具在，朕不敢私，钦哉，毋忽故谕。宣德元年正月初三日。钤“广运之宝”朱文方印。",https://img.dpm.org.cn/Uploads/Picture/2017/04/05/s58e48948f3b4c.jpg,,故宫博物院
